co2_room,coir50_vwc,coir_vwc,gas_room,offset_from_utc,pressure_room,rh_room,rockwool_vwc,temp_c_room,temp_f_room,time,total_voc_room
606.0,16.1,,734683,-8.0,1020.3,42.8,26.4,22.1,71.8,2020-11-09 11:04:30,31.0
591.0,16.1,,734683,-8.0,1020.2,42.7,26.5,22.1,71.8,2020-11-09 11:14:31,29.0
563.0,16.2,,734683,-8.0,1020.1,42.6,26.5,22.1,71.8,2020-11-09 11:24:32,24.0
543.0,16.1,,734683,-8.0,1020.0,42.6,26.4,22.0,71.6,2020-11-09 11:34:33,21.0
540.0,16.0,,734683,-8.0,1019.9,42.6,26.3,21.9,71.4,2020-11-09 11:44:34,21.0
521.0,16.0,,734683,-8.0,1019.9,42.7,26.4,21.9,71.4,2020-11-09 11:54:35,18.0
514.0,16.0,,734683,-8.0,1019.8,42.6,26.3,21.9,71.4,2020-11-09 12:04:36,17.0
514.0,15.9,,734683,-8.0,1019.7,42.6,26.3,21.9,71.4,2020-11-09 12:14:36,17.0
517.0,16.0,,734683,-8.0,1019.6,42.7,26.2,21.9,71.4,2020-11-09 12:24:37,17.0
528.0,15.9,,734683,-8.0,1019.5,42.7,26.2,22.0,71.6,2020-11-09 12:34:38,19.0
514.0,15.8,,734683,-8.0,1019.5,42.6,26.2,21.9,71.4,2020-11-09 12:44:39,17.0
514.0,15.8,,734683,-8.0,1019.4,42.8,26.2,21.9,71.4,2020-11-09 12:54:40,17.0
517.0,15.8,,734683,-8.0,1019.3,42.6,26.2,22.0,71.6,2020-11-09 13:04:41,13.0
495.0,15.8,,734683,-8.0,1019.2,42.4,26.1,22.0,71.6,2020-11-09 13:14:41,14.0
491.0,15.8,,734683,-8.0,1019.1,42.5,26.1,21.9,71.4,2020-11-09 13:24:42,13.0
495.0,15.7,,734683,-8.0,1019.0,42.8,26.1,21.9,71.4,2020-11-09 13:34:43,14.0
480.0,15.7,,734683,-8.0,1018.9,42.2,26.1,21.9,71.4,2020-11-09 13:44:44,12.0
486.0,15.7,,734683,-8.0,1018.9,41.8,26.1,21.8,71.2,2020-11-09 13:54:45,13.0
543.0,15.6,,734683,-8.0,1018.8,42.3,26.1,21.9,71.4,2020-11-09 14:04:46,21.0
595.0,15.7,,734683,-8.0,1018.7,42.4,26.1,21.9,71.4,2020-11-09 14:14:47,29.0
579.0,15.6,,734683,-8.0,1018.6,42.5,26.1,21.9,71.4,2020-11-09 14:24:48,27.0
595.0,15.5,,734683,-8.0,1018.6,42.7,26.1,21.9,71.4,2020-11-09 14:34:48,29.0
611.0,15.5,,734683,-8.0,1018.4,42.4,26.1,21.9,71.4,2020-11-09 14:44:49,32.0
571.0,15.5,,734683,-8.0,1018.2,42.5,26.1,21.9,71.4,2020-11-09 14:54:50,20.0
575.0,15.5,,734683,-8.0,1018.0,42.7,26.1,21.9,71.4,2020-11-09 15:04:51,26.0
582.0,15.5,,734683,-8.0,1017.8,42.8,26.1,21.9,71.4,2020-11-09 15:14:52,27.0
611.0,15.5,,734683,-8.0,1017.7,42.8,26.1,22.0,71.6,2020-11-09 15:24:53,32.0
571.0,15.5,,734683,-8.0,1017.7,42.7,26.1,22.1,71.8,2020-11-09 15:34:54,26.0
595.0,15.5,,734683,-8.0,1017.5,42.4,26.1,22.1,71.8,2020-11-09 15:44:54,29.0
595.0,15.5,,734683,-8.0,1017.4,42.6,26.0,22.0,71.6,2020-11-09 15:54:55,29.0
579.0,15.4,,734683,-8.0,1017.2,42.8,26.0,22.0,71.6,2020-11-09 16:04:56,27.0
565.0,15.4,,734683,-8.0,1017.2,43.2,26.0,21.9,71.4,2020-11-09 16:14:57,25.0
591.0,15.4,,734683,-8.0,1017.2,43.5,26.0,22.0,71.6,2020-11-09 16:24:58,29.0
591.0,15.4,,734683,-8.0,1017.1,43.7,26.0,21.9,71.4,2020-11-09 16:34:59,29.0
587.0,15.4,,734683,-8.0,1017.0,43.8,26.0,22.0,71.6,2020-11-09 16:45:00,28.0
587.0,15.4,,734683,-8.0,1016.9,44.0,26.0,22.0,71.6,2020-11-09 16:55:01,28.0
582.0,15.6,,734683,-8.0,1016.7,44.1,26.1,21.9,71.4,2020-11-09 17:05:01,27.0
568.0,15.4,,734683,-8.0,1016.7,44.1,26.0,21.9,71.4,2020-11-09 17:15:02,25.0
571.0,15.4,,734683,-8.0,1016.6,44.2,26.0,21.7,71.1,2020-11-09 17:25:03,26.0
582.0,15.3,,734683,-8.0,1016.4,44.4,26.0,21.9,71.4,2020-11-09 17:35:04,27.0
563.0,15.2,,734683,-8.0,1016.4,44.5,26.0,21.8,71.2,2020-11-09 17:45:05,24.0
615.0,15.2,,734683,-8.0,1016.4,44.5,26.0,21.9,71.4,2020-11-09 17:55:06,32.0
565.0,15.2,,734683,-8.0,1016.0,44.8,26.1,21.8,71.2,2020-11-09 18:05:07,25.0
582.0,15.0,,734683,-8.0,1016.0,44.9,26.1,21.7,71.1,2020-11-09 18:15:08,27.0
575.0,15.0,,734683,-8.0,1016.1,45.0,26.1,21.7,71.1,2020-11-09 18:25:09,26.0
553.0,14.9,,734683,-8.0,1016.0,45.3,26.1,21.5,70.7,2020-11-09 18:35:10,23.0
563.0,14.9,,734683,-8.0,1016.0,45.5,26.1,21.5,70.7,2020-11-09 18:45:11,24.0
543.0,14.8,,734683,-8.0,1015.8,45.7,26.1,21.4,70.5,2020-11-09 18:55:12,21.0
532.0,14.7,,734683,-8.0,1015.7,45.8,26.1,21.2,70.2,2020-11-09 19:05:13,20.0
525.0,14.6,,734683,-8.0,1015.6,45.9,26.0,21.2,70.2,2020-11-09 19:15:14,19.0
501.0,14.5,,734683,-8.0,1015.4,45.8,26.0,21.1,70.0,2020-11-09 19:25:14,15.0
503.0,14.5,,734683,-8.0,1015.3,45.9,26.0,21.1,70.0,2020-11-09 19:35:15,15.0
517.0,14.5,,734683,-8.0,1015.1,45.9,26.1,21.0,69.8,2020-11-09 19:45:16,17.0
543.0,14.4,,734683,-8.0,1014.9,45.9,26.0,21.3,70.3,2020-11-09 19:55:17,21.0
528.0,14.4,,734683,-8.0,1014.9,46.0,26.1,21.2,70.2,2020-11-09 20:05:18,19.0
537.0,14.4,,734683,-8.0,1014.6,46.1,26.1,21.1,70.0,2020-11-09 20:15:19,20.0
521.0,14.3,,734683,-8.0,1014.4,46.2,26.1,21.1,70.0,2020-11-09 20:25:20,18.0
530.0,14.2,,734683,-8.0,1014.2,46.5,26.1,20.9,69.6,2020-11-09 20:35:21,19.0
565.0,14.2,,734683,-8.0,1014.0,46.2,26.1,21.2,70.2,2020-11-09 20:45:22,25.0
582.0,14.0,,734683,-8.0,1013.7,45.9,26.1,21.4,70.5,2020-11-09 20:56:23,27.0
591.0,14.0,,734683,-8.0,1013.5,45.9,26.1,21.4,70.5,2020-11-09 21:06:24,29.0
611.0,14.0,,734683,-8.0,1013.6,45.6,26.0,21.7,71.1,2020-11-09 21:16:25,32.0
640.0,14.0,,734683,-8.0,1013.6,45.3,26.0,22.0,71.6,2020-11-09 21:26:26,36.0
640.0,14.0,,734683,-8.0,1013.6,45.6,26.0,21.9,71.4,2020-11-09 21:36:27,36.0
627.0,13.9,,734683,-8.0,1013.6,45.4,26.0,22.1,71.8,2020-11-09 21:46:28,34.0
630.0,13.8,,734683,-8.0,1013.3,45.5,25.8,22.2,72.0,2020-11-09 21:56:28,35.0
611.0,13.8,,734683,-8.0,1013.2,45.6,26.0,22.1,71.8,2020-11-09 22:06:29,32.0
615.0,13.7,,734683,-8.0,1013.1,46.0,26.0,22.0,71.6,2020-11-09 22:16:30,32.0
643.0,13.8,,734683,-8.0,1013.0,45.8,26.0,22.3,72.1,2020-11-09 22:26:31,37.0
599.0,13.6,,734683,-8.0,1012.7,46.2,25.9,22.0,71.6,2020-11-09 22:36:32,30.0
630.0,13.6,,734683,-8.0,1012.5,46.3,26.0,21.9,71.4,2020-11-09 22:46:33,35.0
649.0,13.5,,734683,-8.0,1012.4,46.2,26.0,22.0,71.6,2020-11-09 22:56:34,37.0
587.0,13.4,,734683,-8.0,1012.4,46.6,26.0,21.8,71.2,2020-11-09 23:06:35,28.0
579.0,13.3,,734683,-8.0,1012.2,46.7,25.8,21.7,71.1,2020-11-09 23:16:36,27.0
551.0,13.2,,734683,-8.0,1012.1,46.7,25.8,21.6,70.9,2020-11-09 23:26:37,23.0
532.0,13.2,,734683,-8.0,1011.8,46.8,25.7,21.5,70.7,2020-11-09 23:36:38,20.0
528.0,13.0,,734683,-8.0,1011.8,46.9,25.8,21.4,70.5,2020-11-09 23:46:39,14.0
520.0,13.0,,734683,-8.0,1011.9,47.2,25.6,21.3,70.3,2020-11-09 23:56:40,18.0
506.0,13.0,,734683,-8.0,1011.8,47.3,25.7,21.2,70.2,2020-11-10 00:06:41,16.0
506.0,12.8,,734683,-8.0,1011.7,47.6,25.7,21.1,70.0,2020-11-10 00:16:41,16.0
501.0,12.8,,734683,-8.0,1011.8,47.9,25.6,21.0,69.8,2020-11-10 00:26:42,15.0
478.0,12.7,,734683,-8.0,1011.7,48.1,25.6,20.9,69.6,2020-11-10 00:36:43,11.0
491.0,12.6,,734683,-8.0,1011.8,48.1,25.6,20.9,69.6,2020-11-10 00:46:44,13.0
486.0,12.5,,734683,-8.0,1011.7,48.3,25.6,20.8,69.4,2020-11-10 00:56:45,13.0
486.0,12.4,,734683,-8.0,1011.6,48.6,25.5,20.8,69.4,2020-11-10 01:06:46,13.0
480.0,12.3,,734683,-8.0,1011.8,48.5,25.4,20.8,69.4,2020-11-10 01:16:47,12.0
475.0,12.2,,734683,-8.0,1011.8,48.5,25.4,20.8,69.4,2020-11-10 01:26:48,11.0
475.0,12.1,,734683,-8.0,1012.1,48.6,25.4,20.8,69.4,2020-11-10 01:36:49,11.0
447.0,12.1,,734683,-8.0,1012.4,48.7,25.4,20.8,69.4,2020-11-10 01:46:50,7.0
465.0,11.9,,734683,-8.0,1012.4,48.7,25.3,20.8,69.4,2020-11-10 01:56:50,9.0
462.0,11.9,,734683,-8.0,1012.4,49.0,25.4,20.7,69.3,2020-11-10 02:06:51,9.0
457.0,79.5,,16389,-8.0,1257.7,100.0,25.2,-125.1,-193.2,2020-11-10 02:16:52,8.0
434.0,11.7,,734683,-8.0,1012.5,49.3,25.4,20.6,69.1,2020-11-10 02:26:54,5.0
461.0,11.6,,734683,-8.0,1012.4,49.3,25.4,20.6,69.1,2020-11-10 02:36:55,9.0
461.0,11.5,,16389,-8.0,1257.7,100.0,-15.2,-125.1,-193.2,2020-11-10 02:46:56,9.0
465.0,11.4,,734683,-8.0,1012.6,49.4,25.2,20.5,68.9,2020-11-10 02:56:57,9.0
470.0,11.3,,734683,-8.0,1012.6,49.4,25.2,20.5,68.9,2020-11-10 03:06:58,10.0
470.0,11.2,,734683,-8.0,1012.7,49.4,25.2,20.5,68.9,2020-11-10 03:16:59,10.0
475.0,11.2,,734683,-8.0,1012.8,49.2,25.2,20.5,68.9,2020-11-10 03:27:00,11.0
475.0,11.0,,734683,-8.0,1012.7,49.1,25.2,20.5,68.9,2020-11-10 03:37:00,11.0
475.0,11.0,,734683,-8.0,1012.8,49.1,25.0,20.5,68.9,2020-11-10 03:47:01,11.0
475.0,10.8,,734683,-8.0,1012.7,49.2,25.0,20.5,68.9,2020-11-10 03:57:02,11.0
453.0,10.8,,734683,-8.0,1012.6,49.3,25.1,20.5,68.9,2020-11-10 04:07:03,8.0
472.0,10.7,,734683,-8.0,1012.6,49.3,25.1,20.4,68.7,2020-11-10 04:17:04,10.0
480.0,10.6,,734683,-8.0,1012.6,49.3,25.0,20.3,68.5,2020-11-10 04:27:05,12.0
472.0,10.5,,734683,-8.0,1012.7,49.3,25.0,20.2,68.4,2020-11-10 04:37:06,10.0
451.0,10.4,,734683,-8.0,1012.6,49.3,25.0,20.2,68.4,2020-11-10 04:47:07,7.0
465.0,10.3,,734683,-8.0,1012.6,49.3,25.0,20.2,68.4,2020-11-10 04:57:08,9.0
465.0,10.1,,734683,-8.0,1012.7,49.2,24.9,20.2,68.4,2020-11-10 05:07:09,9.0
465.0,10.0,,734683,-8.0,1012.6,49.1,24.9,20.3,68.5,2020-11-10 05:17:10,9.0
461.0,10.0,,734683,-8.0,1012.4,49.0,24.8,20.3,68.5,2020-11-10 05:27:11,9.0
470.0,9.9,,734683,-8.0,1012.2,49.0,24.8,20.3,68.5,2020-11-10 05:37:12,10.0
472.0,9.9,,734683,-8.0,1012.0,49.0,24.8,20.3,68.5,2020-11-10 05:47:12,10.0
472.0,9.8,,734683,-8.0,1012.1,49.0,24.8,20.3,68.5,2020-11-10 05:57:13,10.0
441.0,79.5,,734683,-8.0,1012.2,49.1,24.8,20.3,68.5,2020-11-10 06:07:14,6.0
441.0,9.8,,734683,-8.0,1012.2,49.4,24.8,20.1,68.2,2020-11-10 06:17:15,6.0
441.0,9.7,,734683,-8.0,1012.0,49.6,24.8,20.1,68.2,2020-11-10 06:27:16,6.0
441.0,9.6,,734683,-8.0,1012.0,49.7,24.8,20.1,68.2,2020-11-10 06:37:17,6.0
461.0,9.6,,734683,-8.0,1011.8,49.8,24.8,20.1,68.2,2020-11-10 06:47:18,9.0
483.0,9.6,,734683,-8.0,1011.7,49.8,24.8,20.1,68.2,2020-11-10 06:57:19,12.0
483.0,9.5,,734683,-8.0,1011.7,49.8,24.7,20.1,68.2,2020-11-10 07:07:20,12.0
486.0,9.5,,734683,-8.0,1012.0,49.8,24.7,20.2,68.4,2020-11-10 07:17:21,13.0
486.0,9.4,,734683,-8.0,1012.2,48.9,24.6,20.7,69.3,2020-11-10 07:27:22,13.0
691.0,9.4,,734683,-8.0,1012.2,48.4,24.6,21.0,69.8,2020-11-10 07:37:23,44.0
781.0,9.3,,734683,-8.0,1012.3,47.8,24.6,21.7,71.1,2020-11-10 07:47:24,58.0
878.0,9.2,,734683,-8.0,1012.4,47.3,24.6,22.5,72.5,2020-11-10 07:57:25,72.0
864.0,9.2,,734683,-8.0,1012.3,47.2,24.7,22.6,72.7,2020-11-10 08:07:26,70.0
899.0,9.1,,734683,-8.0,1012.3,48.1,24.6,22.2,72.0,2020-11-10 08:17:27,76.0
838.0,9.1,,734683,-8.0,1012.3,49.3,24.7,21.5,70.7,2020-11-10 08:27:28,60.0
826.0,9.1,,734683,-8.0,1012.4,48.8,24.7,21.7,71.1,2020-11-10 08:37:29,64.0
826.0,9.1,,734683,-8.0,1012.4,48.4,24.7,21.8,71.2,2020-11-10 08:47:30,64.0
744.0,9.1,,734683,-8.0,1012.4,48.0,24.6,21.9,71.4,2020-11-10 08:57:31,52.0
708.0,9.0,,734683,-8.0,1012.5,48.1,24.6,21.9,71.4,2020-11-10 09:07:32,46.0
703.0,9.0,,734683,-8.0,1012.5,47.9,24.4,22.0,71.6,2020-11-10 09:17:33,46.0
675.0,9.0,,734683,-8.0,1012.5,47.6,24.4,22.1,71.8,2020-11-10 09:27:34,41.0
659.0,9.0,,734683,-8.0,1012.5,47.3,24.5,22.2,72.0,2020-11-10 09:37:34,39.0
675.0,9.0,,734683,-8.0,1012.6,47.2,24.4,22.5,72.5,2020-11-10 09:47:35,41.0
624.0,8.9,,734683,-8.0,1012.6,46.9,24.4,22.6,72.7,2020-11-10 09:57:36,34.0
641.0,8.9,,734683,-8.0,1012.6,47.0,24.5,22.6,72.7,2020-11-10 10:07:37,36.0
637.0,8.9,,734683,-8.0,1012.4,47.2,24.3,22.7,72.9,2020-11-10 10:17:38,36.0
637.0,8.9,,734683,-8.0,1012.4,47.1,24.3,22.7,72.9,2020-11-10 10:27:39,36.0
610.0,8.8,,734683,-8.0,1012.5,47.1,24.3,22.6,72.7,2020-11-10 10:37:40,31.0
579.0,8.8,,734683,-8.0,1012.4,47.5,24.3,22.6,72.7,2020-11-10 10:47:40,27.0
579.0,8.8,,734683,-8.0,1012.3,47.4,24.2,22.5,72.5,2020-11-10 10:57:41,27.0
579.0,8.8,,734683,-8.0,1012.3,47.4,24.2,22.5,72.5,2020-11-10 11:07:42,27.0
575.0,8.8,,734683,-8.0,1012.2,47.6,24.2,22.4,72.3,2020-11-10 11:17:43,26.0
575.0,8.8,,734683,-8.0,1012.1,47.6,24.2,22.3,72.1,2020-11-10 11:27:44,26.0
564.0,8.7,,734683,-8.0,1012.0,47.7,24.2,22.4,72.3,2020-11-10 11:37:45,19.0
540.0,8.7,,734683,-8.0,1011.8,47.7,24.1,22.3,72.1,2020-11-10 11:47:46,21.0
547.0,8.7,,734683,-8.0,1011.7,47.8,24.1,22.3,72.1,2020-11-10 11:57:47,22.0
526.0,8.7,,734683,-8.0,1011.7,47.7,24.1,22.3,72.1,2020-11-10 12:07:47,19.0
526.0,8.6,,734683,-8.0,1011.5,47.7,24.1,22.2,72.0,2020-11-10 12:17:48,19.0
547.0,8.6,,734683,-8.0,1011.4,47.8,24.1,22.2,72.0,2020-11-10 12:27:49,22.0
530.0,8.6,,734683,-8.0,1011.4,48.1,24.1,22.2,72.0,2020-11-10 12:37:50,19.0
551.0,8.6,,734683,-8.0,1011.3,48.1,24.1,22.2,72.0,2020-11-10 12:47:51,23.0
540.0,8.5,,734683,-8.0,1011.4,48.2,24.0,22.1,71.8,2020-11-10 12:57:52,21.0
540.0,8.5,,734683,-8.0,1011.3,48.1,24.0,22.1,71.8,2020-11-10 13:07:53,21.0
544.0,8.5,,734683,-8.0,1011.3,48.4,24.0,22.1,71.8,2020-11-10 13:17:53,21.0
526.0,8.5,,734683,-8.0,1011.2,48.4,24.0,22.1,71.8,2020-11-10 13:27:54,19.0
547.0,8.5,,734683,-8.0,1011.1,48.4,24.0,22.1,71.8,2020-11-10 13:37:55,22.0
547.0,8.4,,734683,-8.0,1011.1,48.4,24.0,22.1,71.8,2020-11-10 13:47:56,22.0
551.0,8.4,,734683,-8.0,1011.0,48.4,24.0,22.1,71.8,2020-11-10 13:57:57,23.0
566.0,8.4,,734683,-8.0,1011.1,48.5,23.9,22.1,71.8,2020-11-10 14:07:58,25.0
547.0,8.4,,734683,-8.0,1011.2,48.5,23.8,22.1,71.8,2020-11-10 14:17:58,22.0
570.0,8.4,,734683,-8.0,1011.3,48.6,23.9,22.1,71.8,2020-11-10 14:27:59,25.0
551.0,8.4,,734683,-8.0,1011.3,48.2,23.8,22.1,71.8,2020-11-10 14:38:00,23.0
560.0,8.3,,734683,-8.0,1011.4,48.3,23.9,22.1,71.8,2020-11-10 14:48:01,24.0
551.0,8.3,,734683,-8.0,1011.5,48.4,23.7,22.0,71.6,2020-11-10 14:58:02,23.0
540.0,8.3,,734683,-8.0,1011.5,48.4,23.8,22.0,71.6,2020-11-10 15:08:03,21.0
575.0,8.3,,734683,-8.0,1011.7,48.3,23.8,22.0,71.6,2020-11-10 15:18:04,26.0
564.0,8.2,,734683,-8.0,1011.8,48.1,23.7,22.0,71.6,2020-11-10 15:28:04,24.0
566.0,8.2,,734683,-8.0,1011.9,48.2,23.8,22.0,71.6,2020-11-10 15:38:05,25.0
566.0,8.2,,734683,-8.0,1012.0,48.0,23.8,22.0,71.6,2020-11-10 15:48:06,25.0
575.0,8.2,,734683,-8.0,1012.0,48.1,23.7,22.0,71.6,2020-11-10 15:58:07,26.0
575.0,8.1,,734683,-8.0,1012.0,48.5,23.6,21.7,71.1,2020-11-10 16:08:08,26.0
592.0,8.0,,734683,-8.0,1012.0,48.9,23.6,21.5,70.7,2020-11-10 16:18:09,29.0
610.0,7.9,,734683,-8.0,1012.0,49.0,23.7,21.6,70.9,2020-11-10 16:28:10,31.0
656.0,7.8,,734683,-8.0,1012.0,48.3,23.6,22.2,72.0,2020-11-10 16:38:10,39.0
614.0,7.8,,734683,-8.0,1012.0,48.5,23.6,22.1,71.8,2020-11-10 16:48:11,32.0
656.0,7.7,,734683,-8.0,1012.1,48.2,23.6,22.3,72.1,2020-11-10 16:58:12,39.0
641.0,7.6,,734683,-8.0,1012.2,48.0,23.6,22.3,72.1,2020-11-10 17:08:13,36.0
641.0,7.6,,734683,-8.0,1012.2,48.4,23.6,22.1,71.8,2020-11-10 17:18:14,36.0
592.0,7.5,,734683,-8.0,1012.3,48.0,23.7,22.5,72.5,2020-11-10 17:28:15,29.0
592.0,7.5,,734683,-8.0,1012.3,48.0,23.7,22.4,72.3,2020-11-10 17:38:16,29.0
614.0,7.4,,734683,-8.0,1012.4,48.1,23.6,22.3,72.1,2020-11-10 17:48:16,32.0
600.0,7.3,,734683,-8.0,1012.6,48.1,23.6,22.2,72.0,2020-11-10 17:58:17,30.0
575.0,7.2,,734683,-8.0,1012.6,48.1,23.7,22.3,72.1,2020-11-10 18:08:18,26.0
600.0,7.1,,734683,-8.0,1012.7,48.1,23.7,22.3,72.1,2020-11-10 18:18:19,30.0
596.0,7.0,,734683,-8.0,1012.8,48.2,23.7,22.2,72.0,2020-11-10 18:28:20,29.0
560.0,6.9,,734683,-8.0,1012.9,48.2,23.7,22.1,71.8,2020-11-10 18:38:21,24.0
560.0,6.8,,734683,-8.0,1013.0,48.2,23.7,22.2,72.0,2020-11-10 18:48:22,24.0
617.0,6.8,,734683,-8.0,1013.1,48.1,23.7,22.3,72.1,2020-11-10 18:58:23,33.0
610.0,6.6,,734683,-8.0,1013.2,48.1,23.6,22.1,71.8,2020-11-10 19:08:24,31.0
675.0,6.5,,734683,-8.0,1013.3,47.9,23.7,22.3,72.1,2020-11-10 19:18:25,41.0
672.0,6.5,,734683,-8.0,1013.4,47.6,23.6,22.4,72.3,2020-11-10 19:28:25,41.0
675.0,6.4,,734683,-8.0,1013.5,47.6,23.6,22.3,72.1,2020-11-10 19:38:26,41.0
686.0,6.3,,734683,-8.0,1013.7,47.4,23.6,22.5,72.5,2020-11-10 19:48:27,43.0
659.0,6.2,,734683,-8.0,1013.6,47.5,23.6,22.3,72.1,2020-11-10 19:58:28,39.0
681.0,6.2,,734683,-8.0,1013.7,47.2,23.8,22.4,72.3,2020-11-10 20:08:29,42.0
659.0,6.1,,734683,-8.0,1013.8,47.5,23.8,22.2,72.0,2020-11-10 20:18:30,39.0
686.0,6.0,,734683,-8.0,1013.8,47.5,23.8,22.2,72.0,2020-11-10 20:28:31,43.0
656.0,6.0,,734683,-8.0,1013.9,47.5,23.8,22.1,71.8,2020-11-10 20:38:32,39.0
672.0,5.9,,734683,-8.0,1014.0,47.2,23.8,22.2,72.0,2020-11-10 20:48:33,34.0
694.0,5.8,,734683,-8.0,1014.1,47.1,23.7,22.2,72.0,2020-11-10 20:58:33,44.0
703.0,5.8,,734683,-8.0,1014.2,46.9,23.6,22.2,72.0,2020-11-10 21:08:34,46.0
686.0,5.7,,734683,-8.0,1014.4,46.9,23.6,22.2,72.0,2020-11-10 21:18:35,43.0
681.0,5.6,,734683,-8.0,1014.5,46.7,23.6,22.2,72.0,2020-11-10 21:28:36,42.0
675.0,5.6,,734683,-8.0,1014.6,46.5,23.7,22.2,72.0,2020-11-10 21:38:37,41.0
675.0,5.5,,734683,-8.0,1014.7,46.3,23.6,22.3,72.1,2020-11-10 21:48:38,41.0
610.0,5.4,,734683,-8.0,1014.8,46.4,23.7,22.2,72.0,2020-11-10 21:58:39,31.0
617.0,5.3,,734683,-8.0,1014.9,46.4,23.6,22.2,72.0,2020-11-10 22:08:40,33.0
659.0,5.3,,734683,-8.0,1015.0,46.4,23.6,22.3,72.1,2020-11-10 22:18:41,39.0
604.0,5.2,,734683,-8.0,1015.0,46.4,23.6,22.1,71.8,2020-11-10 22:28:42,31.0
624.0,5.2,,734683,-8.0,1015.1,46.4,23.6,22.0,71.6,2020-11-10 22:38:43,34.0
579.0,5.1,,734683,-8.0,1015.1,46.6,23.5,21.8,71.2,2020-11-10 22:48:44,27.0
544.0,5.0,,734683,-8.0,1015.1,46.6,23.4,21.7,71.1,2020-11-10 22:58:45,21.0
526.0,5.0,,734683,-8.0,1015.2,46.6,23.3,21.5,70.7,2020-11-10 23:08:45,19.0
501.0,4.9,,734683,-8.0,1015.3,46.5,23.3,21.4,70.5,2020-11-10 23:18:46,15.0
501.0,4.8,,734683,-8.0,1015.4,46.4,23.3,21.3,70.3,2020-11-10 23:28:47,15.0
483.0,4.8,,734683,-8.0,1015.4,46.3,23.2,21.3,70.3,2020-11-10 23:38:48,8.0
478.0,4.7,,734683,-8.0,1015.6,46.3,23.2,21.3,70.3,2020-11-10 23:48:49,11.0
475.0,4.7,,734683,-8.0,1015.6,46.3,23.2,21.2,70.2,2020-11-10 23:58:50,11.0
483.0,4.6,,734683,-8.0,1015.6,46.3,23.1,21.0,69.8,2020-11-11 00:08:51,12.0
481.0,4.6,,734683,-8.0,1015.7,46.6,23.2,20.9,69.6,2020-11-11 00:18:52,12.0
481.0,4.5,,734683,-8.0,1015.8,46.6,23.2,20.9,69.6,2020-11-11 00:28:53,8.0
487.0,4.4,,734683,-8.0,1015.8,46.6,23.1,20.8,69.4,2020-11-11 00:38:54,13.0
487.0,4.4,,734683,-8.0,1015.9,46.6,23.0,20.7,69.3,2020-11-11 00:48:55,13.0
491.0,4.3,,734683,-8.0,1016.0,46.6,23.0,20.7,69.3,2020-11-11 00:58:56,13.0
493.0,4.2,,734683,-8.0,1016.1,46.7,22.9,20.7,69.3,2020-11-11 01:08:57,14.0
487.0,4.2,,734683,-8.0,1016.2,46.6,22.8,20.7,69.3,2020-11-11 01:18:58,13.0
533.0,4.1,,734683,-8.0,1016.3,46.5,22.8,20.7,69.3,2020-11-11 01:28:58,20.0
530.0,4.1,,734683,-8.0,1016.4,46.4,22.8,20.7,69.3,2020-11-11 01:38:59,19.0
507.0,4.0,,734683,-8.0,1016.4,46.4,22.7,20.7,69.3,2020-11-11 01:49:00,16.0
498.0,4.0,,734683,-8.0,1016.5,46.4,22.7,20.6,69.1,2020-11-11 01:59:01,14.0
491.0,4.0,,734683,-8.0,1016.6,46.4,22.8,20.6,69.1,2020-11-11 02:09:02,13.0
459.0,3.9,,734683,-8.0,1016.6,46.5,22.8,20.5,68.9,2020-11-11 02:19:03,8.0
478.0,3.8,,734683,-8.0,1016.7,46.6,22.7,20.4,68.7,2020-11-11 02:29:04,11.0
471.0,3.8,,734683,-8.0,1016.8,46.6,22.7,20.3,68.5,2020-11-11 02:39:05,10.0
471.0,3.8,,734683,-8.0,1016.8,46.7,22.6,20.3,68.5,2020-11-11 02:49:06,10.0
466.0,3.7,,734683,-8.0,1016.8,46.8,22.6,20.3,68.5,2020-11-11 02:59:07,10.0
481.0,3.6,,734683,-8.0,1016.9,46.8,22.4,20.3,68.5,2020-11-11 03:09:08,12.0
466.0,3.6,,734683,-8.0,1016.9,46.7,22.4,20.3,68.5,2020-11-11 03:19:09,10.0
519.0,3.6,,734683,-8.0,1016.9,46.5,22.5,20.4,68.7,2020-11-11 03:29:09,18.0
519.0,3.5,,734683,-8.0,1017.1,46.5,22.3,20.3,68.5,2020-11-11 03:39:10,18.0
519.0,3.5,,734683,-8.0,1017.1,46.5,22.3,20.4,68.7,2020-11-11 03:49:11,18.0
505.0,3.4,,734683,-8.0,1017.2,46.5,22.3,20.3,68.5,2020-11-11 03:59:12,15.0
498.0,3.4,,734683,-8.0,1017.1,46.6,22.3,20.3,68.5,2020-11-11 04:09:13,14.0
501.0,3.4,,734683,-8.0,1017.1,46.8,22.2,20.2,68.4,2020-11-11 04:19:14,15.0
501.0,3.4,,734683,-8.0,1017.2,46.9,22.3,20.1,68.2,2020-11-11 04:29:15,15.0
498.0,3.3,,734683,-8.0,1017.2,47.0,22.3,20.1,68.2,2020-11-11 04:39:16,14.0
464.0,3.3,,734683,-8.0,1017.3,47.2,22.3,20.1,68.2,2020-11-11 04:49:17,9.0
487.0,3.3,,734683,-8.0,1017.3,47.2,22.2,20.1,68.2,2020-11-11 04:59:18,13.0
491.0,3.2,,734683,-8.0,1017.4,47.3,22.1,20.1,68.2,2020-11-11 05:09:19,13.0
